ID,REG,DATE,TN,TX,TAVG,RH_AVG,RR,SS,FF_X,DDD_X,FF_AVG,DDD_CAR,CASES
915,jak-pus,19-11-2022,25.8,33.2,28.9,74.0,8888,2.4,4.0,280.0,2.0,W ,5.0
916,jak-pus,19-11-2023,27,33.4,29.6,78.0,1,6,5.0,330.0,1.0,C ,2.0
917,jak-pus,19-11-2024,26.8,34.0,29.2,78.0,0.0,5.8,5.0,320.0,1.0,C,1.0
918,jak-pus,19-12-2021,26,32.6,29.3,78.0,2.4,5.2,3.0,310.0,1.0,C ,1.0
919,jak-pus,19-12-2022,25.2,32.0,28.6,75.0,4.8,2.4,7.0,320.0,2.0,C ,4.0
920,jak-pus,19-12-2023,25.8,34.4,30.3,62.0,-,7.5,7.0,320.0,2.0,C ,2.0
921,jak-pus,19-12-2024,26.0,32.0,28.1,82.0,1.2,4.2,5.0,220.0,1.0,C,3.0
922,jak-pus,20-01-2021,24.8,29.8,27.3,80.0,14,1.4,9.0,340.0,3.0,C ,1.0
923,jak-pus,20-01-2022,24.6,29.0,26.2,83.0,6.6,5.8,4.0,260.0,1.0,C ,3.0
924,jak-pus,20-01-2023,26,32.4,28.6,72.0,8888,2.4,3.0,290.0,1.0,C ,2.0
925,jak-pus,20-01-2024,24.8,35.4,30.5,64.0,11,0.0,7.0,300.0,2.0,C ,2.0
926,jak-pus,20-02-2021,-,30.0,27.9,78.0,27,2.6,7.0,320.0,3.0,NW,1.0
927,jak-pus,20-02-2022,25.6,30.8,27.9,83.0,2.8,2.2,6.0,310.0,1.0,C ,2.0
928,jak-pus,20-02-2023,26,32.6,27.5,83.0,0.5,4.3,3.0,300.0,1.0,C ,3.0
929,jak-pus,20-02-2024,26.8,33.0,29.8,78.0,-,5.2,9.0,340.0,2.0,C ,6.0
930,jak-pus,20-03-2021,25,31.8,27.8,80.0,-,4.6,5.0,330.0,3.0,W ,0.0
932,jak-pus,20-03-2022,27,35.0,30.0,64.0,0,5.6,5.0,300.0,3.0,W ,6.0
933,jak-pus,20-03-2023,26,32.4,28.7,75.0,0,6,5.0,317.0,1.0,C ,4.0
934,jak-pus,20-03-2024,25,35.4,30.4,63.0,-,9.9,7.0,240.0,3.0,W ,14.0
935,jak-pus,20-04-2021,26.2,32.8,29.1,73.0,0,6.3,4.0,300.0,1.0,C ,2.0
936,jak-pus,20-04-2022,25.0,33.0,28.8,76.0,0.4,4.5,4.0,270.0,1.0,C ,6.0
937,jak-pus,20-04-2023,25.6,34.2,28.9,80,29.5,7.6,5.0,320.0,0.0,C ,2.0
938,jak-pus,20-04-2024,27,33.6,30.1,76.0,-,0.6,3.0,190.0,1.0,C ,39.0
939,jak-pus,20-05-2021,26.6,33.2,29.6,74.0,-,4.2,5.0,320.0,2.0,NW,2.0
940,jak-pus,20-05-2022,25.6,31.6,27.4,84.0,9.4,2.2,5.0,330.0,1.0,C ,3.0
941,jak-pus,20-05-2023,27.4,33.0,29.4,76.0,0,3.3,5.0,310.0,1.0,C ,3.0
942,jak-pus,20-05-2024,27.4,34.4,30.6,68.0,-,6.5,2.0,110.0,1.0,C ,18.0
943,jak-pus,20-06-2021,24.2,30.8,27.0,83.0,16.7,0,5.0,340.0,1.0,C ,1.0
944,jak-pus,20-06-2022,25,32.4,28.9,76.0,0,7,6.0,320.0,1.0,C ,5.0
945,jak-pus,20-06-2023,25.2,33.2,28.6,78.0,26.9,0.2,3.0,90.0,1.0,C ,3.0
946,jak-pus,20-06-2024,25.8,33.6,29.7,66.0,-,7.0,5.0,360.0,1.0,C ,5.0
947,jak-pus,20-07-2021,26.4,32.4,28.4,79.0,8888,1.2,4.0,340.0,1.0,C ,1.0
948,jak-pus,20-07-2022,26.8,33.6,29.6,75.0,-,6.5,5.0,100.0,1.0,C ,6.0
949,jak-pus,20-07-2023,25.2,32.4,27.9,61.0,0,6.8,4.0,317.0,1.0,C ,2.0
950,jak-pus,20-07-2024,25.6,33.4,28.6,67,0,4.4,4.0,360.0,2.0,C,5.0
951,jak-pus,20-08-2021,25.4,32.4,28.6,72.0,-,4.2,7.0,350.0,2.0,C ,0.0
952,jak-pus,20-08-2022,27.2,33.6,29.7,68,0,7.0,3.0,110.0,1.0,C ,5.0
953,jak-pus,20-08-2023,26.4,34.8,29.4,72.0,-,7.0,5.0,210.0,1.0,C ,0.0
954,jak-pus,20-08-2024,26.4,33.4,28.8,76.0,0.0,7.5,6.0,320.0,1.0,C,4.0
955,jak-pus,20-09-2021,26.0,31.8,28.8,72.0,17,5.6,5.0,330.0,1.0,C ,0.0
956,jak-pus,20-09-2022,26,32.0,28.7,68.0,0,7.8,8.0,320.0,2.0,C ,4.0
957,jak-pus,20-09-2023,26.6,32.8,28.9,73.0,0,3.0,3.0,320.0,0.0,C ,1.0
958,jak-pus,20-09-2024,26.4,32.6,29.1,71.0,0.0,8.0,5.0,320.0,1.0,C,3.0
959,jak-pus,20-10-2021,26,32.6,29.0,74.0,0,2.6,4.0,330.0,1.0,C ,0.0
960,jak-pus,20-10-2022,25.2,32.0,28.2,80.0,20.2,1.2,5.0,310.0,1.0,C ,3.0
961,jak-pus,20-10-2023,26,33.0,29.9,73.0,-,6.4,5.0,320.0,2.0,C ,1.0
962,jak-pus,20-10-2024,27.0,36.4,31.1,60.0,0.0,8.0,7.0,290.0,2.0,C,1.0
963,jak-pus,20-11-2021,26.4,31.8,27.9,78.0,8888,0.2,7.0,330.0,2.0,C ,0.0
964,jak-pus,20-11-2022,26.6,33.6,29.5,70.0,0,5.8,4.0,300.0,2.0,NW,0.0
965,jak-pus,20-11-2023,26,34.2,30.4,69.0,4,7.8,7.0,320.0,1.0,C ,1.0
966,jak-pus,20-11-2024,26.2,33.6,29.5,75.0,8.0,4.4,4.0,250.0,1.0,C,5.0
967,jak-pus,20-12-2021,26.6,33,27.9,81.0,0,6.0,4.0,320.0,1.0,C ,3.0
968,jak-pus,20-12-2022,25.2,31.0,28.3,76.0,-,6.0,9.0,320.0,2.0,C ,7.0
969,jak-pus,20-12-2023,26.2,35.6,30.3,56.0,-,-,4.0,340.0,1.0,C ,4.0
970,jak-pus,20-12-2024,25.0,32.0,28.1,82.0,56.0,1.9,3.0,230.0,1.0,C,3.0
971,jak-pus,21-01-2021,24.8,28.4,26.6,87.0,3.2,3.6,4.0,300.0,1.0,C ,0.0
972,jak-pus,21-01-2022,24.8,31.0,27.6,79.0,8888,0.0,7.0,340.0,1.0,C ,7.0
973,jak-pus,21-01-2023,25,31.8,28.6,74.0,8888,3,8.0,320.0,2.0,C ,5.0
974,jak-pus,21-01-2024,26.0,32.8,28.8,76.0,-,8.0,10.0,230.0,2.0,SW,3.0
975,jak-pus,21-02-2021,24.8,30.2,27.2,82.0,16.4,3.5,9.0,330.0,2.0,C ,0.0
977,jak-pus,21-02-2022,26.0,32.4,28.5,74.0,0.8,1.6,5.0,350.0,1.0,C ,5.0
978,jak-pus,21-02-2023,26.4,31.6,28.0,77.0,10,6.5,3.0,300.0,1.0,C ,9.0
979,jak-pus,21-02-2024,26.0,33.0,29.5,77.0,0.2,7.2,5.0,320.0,1.0,C ,6.0
980,jak-pus,21-03-2021,26,32.8,28.4,79.0,4,3.6,6.0,330.0,2.0,NW,0.0
981,jak-pus,21-03-2022,27.4,33.2,29.7,69.0,0,8.0,8.0,230.0,4.0,W ,10.0
982,jak-pus,21-03-2023,25.6,33.6,29.2,69.0,8888,7.6,5.0,315.0,0.0,C ,9.0
983,jak-pus,21-03-2024,26,32,29,77.0,0,9.7,6.0,340.0,2.0,C ,13.0
984,jak-pus,21-04-2021,25.6,33.2,29.3,72.0,-,4.0,6.0,340.0,1.0,C ,4.0
985,jak-pus,21-04-2022,26.6,29.2,27.4,84.0,4,3.8,3.0,270.0,0.0,C ,5.0
986,jak-pus,21-04-2023,26.6,33.6,29.2,81,5.8,3.7,15.0,10.0,1.0,C ,2.0
987,jak-pus,21-04-2024,26,33.0,29.6,76.0,-,2.3,4.0,320.0,1.0,C ,30.0
988,jak-pus,21-05-2021,27,33.4,29.1,77.0,0.2,5,5.0,320.0,1.0,C ,2.0
989,jak-pus,21-05-2022,25.0,31.2,27.9,82.0,20,2.0,4.0,90.0,1.0,C ,8.0
990,jak-pus,21-05-2023,27.4,33.8,29.6,79.0,-,2.5,3.0,290.0,1.0,C ,5.0
991,jak-pus,21-05-2024,27.4,33,30.5,70.0,0,3.4,6.0,310.0,1.0,C ,16.0
992,jak-pus,21-06-2021,-,32.0,26.5,85.0,1.6,3,7.0,260.0,2.0,C ,0.0
993,jak-pus,21-06-2022,26.4,32.8,28.9,72.0,0,7,4.0,80.0,1.0,C ,9.0
994,jak-pus,21-06-2023,25.8,33.0,29.5,77.0,0,3.3,5.0,320.0,1.0,C ,3.0
995,jak-pus,21-06-2024,-,34.2,29.8,70.0,-,7.0,3.0,320.0,1.0,C ,4.0
996,jak-pus,21-07-2021,26.4,32.6,28.7,77.0,0,5.0,5.0,320.0,2.0,C ,0.0
997,jak-pus,21-07-2022,-,32.4,28.7,76.0,-,-,6.0,310.0,1.0,C ,6.0
998,jak-pus,21-07-2023,25.4,33.6,28.8,67.0,0,6.6,5.0,320.0,1.0,C ,3.0
999,jak-pus,21-07-2024,26,34.4,29.4,67,0,7,5.0,350.0,1.0,C,6.0
1000,jak-pus,21-08-2021,26,30.8,27.6,77.0,3.7,4.5,7.0,320.0,2.0,C ,2.0
1001,jak-pus,21-08-2022,27.4,32.8,29.3,-,-,5.0,5.0,310.0,1.0,C ,2.0
1002,jak-pus,21-08-2023,25,33.4,29.2,68.0,0,6.8,4.0,180.0,1.0,C ,2.0
1003,jak-pus,21-08-2024,26.8,33.6,29.1,74.0,0.0,6.0,5.0,330.0,1.0,C,6.0
1004,jak-pus,21-09-2021,25.0,32.6,28.8,71.0,-,-,5.0,330.0,1.0,C ,0.0
1005,jak-pus,21-09-2022,26.4,32.2,28.5,75.0,0,4.7,4.0,330.0,1.0,C ,1.0
1006,jak-pus,21-09-2023,-,33.4,29.3,70.0,0,8.0,6.0,330.0,1.0,C ,2.0
1007,jak-pus,21-09-2024,27.0,33.2,29.4,71.0,0.0,7.6,4.0,360.0,2.0,C,1.0
1008,jak-pus,21-10-2021,26,32.0,28.5,83.0,46.5,5.8,5.0,320.0,1.0,C ,1.0
1009,jak-pus,21-10-2022,25.0,30.8,28.4,76.0,-,1.0,3.0,316.0,0.0,C ,1.0
1010,jak-pus,21-10-2023,28,34.6,30.2,71.0,0,7.2,3.0,340.0,1.0,C ,3.0
1011,jak-pus,21-10-2024,25.0,33.8,30.1,64.0,0.0,8.0,5.0,300.0,1.0,C,1.0
1012,jak-pus,21-11-2021,25.2,32.4,29.4,73.0,7,2.4,5.0,240.0,2.0,SW,1.0
1013,jak-pus,21-11-2022,26.2,34.6,29.7,66.0,-,5.0,6.0,320.0,2.0,C ,5.0
1014,jak-pus,21-11-2023,27.4,33.6,30.2,72.0,0,6.3,9.0,330.0,2.0,C ,2.0
1015,jak-pus,21-11-2024,26.8,33.2,29.7,75.0,0.0,4.2,7.0,330.0,1.0,C,2.0
1016,jak-pus,21-12-2021,-,29.8,26.7,88.0,1.5,1.0,5.0,320.0,1.0,C ,1.0
1017,jak-pus,21-12-2022,25.8,31.8,28.5,80.0,0,2.8,7.0,317.0,2.0,C ,7.0
1018,jak-pus,21-12-2023,25.4,34.6,29.9,62.0,0,8,8.0,340.0,2.0,C ,0.0
1019,jak-pus,21-12-2024,25.6,31.4,28.1,81.0,10.2,2.6,6.0,270.0,2.0,C,5.0
1020,jak-pus,22-01-2021,25.6,29.4,27.0,79.0,8.5,0.5,7.0,260.0,1.0,C ,0.0
1021,jak-pus,22-01-2022,25.0,30.4,27.3,82.0,6,5.0,6.0,330.0,2.0,W ,2.0
1022,jak-pus,22-01-2023,26.4,33.4,29.2,71.0,0,5,6.0,250.0,2.0,W ,5.0
1023,jak-pus,22-01-2024,26.4,35.0,30.4,66.0,7,5.4,8.0,320.0,3.0,W ,5.0
1024,jak-pus,22-02-2021,25.4,30.4,27.9,78.0,0,8.4,6.0,300.0,2.0,NW,1.0
1025,jak-pus,22-02-2022,25.6,34.4,29.3,74.0,3,3.0,8.0,340.0,1.0,C ,4.0
1026,jak-pus,22-02-2023,24.4,30.8,27.3,84.0,29.7,3.0,5.0,280.0,1.0,C ,0.0
1027,jak-pus,22-02-2024,27.4,34.0,30.6,74.0,0,0.3,7.0,350.0,3.0,C ,9.0
1028,jak-pus,22-03-2021,26.2,32.8,29.3,73.0,-,8.0,5.0,320.0,2.0,C ,0.0
1029,jak-pus,22-03-2022,26.8,32.6,29.1,74.0,-,5.0,6.0,330.0,1.0,C ,6.0
1030,jak-pus,22-03-2023,25,32.6,29.1,76.0,8888,7,3.0,350.0,0.0,C ,4.0
1031,jak-pus,22-03-2024,25.2,29.6,26.4,91.0,63.3,9.0,0.0,0.0,0.0,C ,12.0
1032,jak-pus,22-04-2021,26.4,33.0,29.3,68.0,-,7.0,6.0,320.0,2.0,C ,2.0
1033,jak-pus,22-04-2022,26.0,30.8,26.4,88.0,11,0.0,5.0,140.0,0.0,C ,9.0
1034,jak-pus,22-04-2023,25.0,33.8,29.6,76,-,6.4,3.0,60.0,1.0,C ,5.0
1035,jak-pus,22-04-2024,27.4,34.0,30.9,73.0,0,2.5,4.0,320.0,1.0,C ,21.0
1036,jak-pus,22-05-2021,27,32.6,28.9,76.0,0,6.5,5.0,320.0,1.0,C ,2.0
1038,jak-pus,22-05-2022,25.2,30.4,27.8,82.0,-,1.7,5.0,80.0,1.0,C ,10.0
1039,jak-pus,22-05-2023,26.6,33.2,29.1,78.0,1.8,6.0,2.0,250.0,0.0,C ,3.0
1040,jak-pus,22-05-2024,28,33.8,30.6,72.0,0,5.2,5.0,360.0,2.0,C ,20.0
1041,jak-pus,22-06-2021,25,31.2,27.6,79.0,8888,3.7,3.0,340.0,1.0,C ,2.0
1042,jak-pus,22-06-2022,25.2,32.4,28.0,83.0,15.4,6,3.0,140.0,0.0,C ,12.0
1043,jak-pus,22-06-2023,-,33.6,29.2,78.0,2.5,3.9,3.0,315.0,1.0,C ,5.0
1044,jak-pus,22-06-2024,27,33.4,29.2,72.0,0,6.7,5.0,360.0,1.0,C ,5.0
1045,jak-pus,22-07-2021,-,32.0,28.3,78.0,8888,4.2,4.0,330.0,1.0,C ,0.0
1046,jak-pus,22-07-2022,27,32.2,29.1,71.0,0,6.8,4.0,320.0,1.0,C ,8.0
1047,jak-pus,22-07-2023,26.2,32.8,29.1,70.0,0,4,3.0,110.0,1.0,C ,4.0
1048,jak-pus,22-07-2024,25,33.6,28.7,73,0,6,4.0,360.0,1.0,C,5.0
1049,jak-pus,22-08-2021,25.6,33.4,28.8,74.0,-,1.5,4.0,90.0,1.0,C ,3.0
1050,jak-pus,22-08-2022,25.0,30.8,27.5,80,-,5.5,5.0,340.0,1.0,C ,2.0
1051,jak-pus,22-08-2023,26,32.2,28.8,70.0,0,4.5,5.0,130.0,2.0,C ,0.0
1052,jak-pus,22-08-2024,25.0,33.4,29.1,73.0,0.0,6.8,4.0,310.0,1.0,C,2.0
1053,jak-pus,22-09-2021,26.4,33.8,29.5,69.0,-,6,4.0,50.0,1.0,C ,1.0
1054,jak-pus,22-09-2022,26.6,31.6,27.7,81.0,-,4.0,4.0,120.0,1.0,C ,3.0
1055,jak-pus,22-09-2023,25,32.6,28.8,70.0,-,7.0,8.0,340.0,1.0,C ,1.0
1056,jak-pus,22-09-2024,27.2,34.4,29.8,76.0,0.0,8.0,5.0,340.0,1.0,C,2.0
1057,jak-pus,22-10-2021,26,32.4,29.1,77.0,4,4.0,5.0,320.0,1.0,C ,2.0
1058,jak-pus,22-10-2022,26.4,31.4,28.7,78.0,0,0.0,3.0,300.0,1.0,C ,2.0
1059,jak-pus,22-10-2023,27.8,33.8,30.4,65.0,-,8.0,3.0,300.0,1.0,C ,2.0
1060,jak-pus,22-10-2024,27.4,34.6,30.3,67.0,0.0,5.7,5.0,320.0,1.0,C,1.0
1061,jak-pus,22-11-2021,27.2,32.8,29.3,74.0,0,6.0,5.0,250.0,2.0,C ,4.0
1062,jak-pus,22-11-2022,24.0,34.2,29.4,70.0,-,4.7,10.0,316.0,2.0,NW,5.0
1063,jak-pus,22-11-2023,26,33.6,30.0,73.0,15,6.8,9.0,320.0,2.0,C ,1.0
1064,jak-pus,22-11-2024,25.0,34.4,29.4,74.0,0.0,5.6,6.0,270.0,2.0,C,2.0
1065,jak-pus,22-12-2021,24.6,32.6,28.6,76.0,6.8,0.6,4.0,330.0,1.0,C ,2.0
1066,jak-pus,22-12-2022,26.2,31.8,28.4,79.0,1,4.5,4.0,317.0,1.0,C ,2.0
1067,jak-pus,22-12-2023,26.2,33.2,30.1,65.0,-,7,5.0,330.0,1.0,C ,0.0
1068,jak-pus,22-12-2024,25.6,30.6,27.8,87.0,19.0,1.6,4.0,330.0,1.0,C,1.0
1069,jak-pus,23-01-2021,25.4,30.8,27.4,82.0,0,0.4,6.0,260.0,2.0,C ,3.0
1070,jak-pus,23-01-2022,24.6,32.8,29.3,75.0,3.2,3.2,9.0,340.0,4.0,W ,5.0
1071,jak-pus,23-01-2023,26,32.2,28.6,70.0,0,6,3.0,270.0,2.0,W ,5.0
1072,jak-pus,23-01-2024,27.0,34.6,30.1,68.0,-,5.8,5.0,260.0,1.0,C ,1.0
1073,jak-pus,23-02-2021,26.4,31.0,27.9,80.0,0,5.5,10.0,340.0,3.0,C ,1.0
1074,jak-pus,23-02-2022,24.6,32.2,27.6,79.0,1,2.5,5.0,320.0,2.0,NW,4.0
1075,jak-pus,23-02-2023,24.6,30.4,26.9,87.0,21.5,3.2,6.0,315.0,1.0,C ,4.0
1076,jak-pus,23-02-2024,27.2,34.0,30.3,72.0,3.2,5.8,4.0,330.0,2.0,C ,7.0
1077,jak-pus,23-03-2021,26.8,33.8,29.1,75.0,0,8.0,8.0,280.0,2.0,C ,3.0
1078,jak-pus,23-03-2022,26,32.2,27.7,80.0,1.5,1.5,3.0,260.0,1.0,C ,7.0
1079,jak-pus,23-03-2023,27.2,33.8,29.3,76.0,8888,6.7,9.0,320.0,1.0,C ,10.0
1080,jak-pus,23-03-2024,25.4,33.6,29.8,75.0,3.8,0.0,5.0,340.0,1.0,C ,19.0
1081,jak-pus,23-04-2021,26.8,32.2,28.2,76.0,0,7.0,4.0,280.0,1.0,C ,2.0
1082,jak-pus,23-04-2022,24.8,33.6,28.5,80.0,5.7,1.5,5.0,320.0,1.0,C ,1.0
1083,jak-pus,23-04-2023,26.6,34.0,29.8,76,-,7.0,5.0,100.0,1.0,C ,7.0
1084,jak-pus,23-04-2024,28,32.8,29.8,77.0,0,7.0,6.0,320.0,1.0,C ,24.0
1085,jak-pus,23-05-2021,25.6,32.8,29.1,76.0,8888,2.7,5.0,320.0,1.0,C ,1.0
1086,jak-pus,23-05-2022,26.2,32.6,29.0,79.0,0,0.0,4.0,150.0,1.0,C ,13.0
1087,jak-pus,23-05-2023,27.2,33.6,29.3,75.0,-,5.3,5.0,320.0,1.0,C ,6.0
1088,jak-pus,23-05-2024,28,32,28.9,81.0,-,3.2,5.0,360.0,1.0,C ,18.0
1089,jak-pus,23-06-2021,25.2,30.8,27.8,81.0,0,5.5,5.0,320.0,1.0,C ,0.0
1090,jak-pus,23-06-2022,25,33.0,29.1,74.0,8888,1.2,5.0,90.0,1.0,C ,5.0
1091,jak-pus,23-06-2023,26.4,33.2,29.4,77.0,1,3.7,4.0,140.0,2.0,C ,2.0
1092,jak-pus,23-06-2024,-,34.4,30.2,62.0,-,0.8,3.0,70.0,1.0,C ,7.0
1093,jak-pus,23-07-2021,25,31.0,27.1,82.0,17.8,0.4,7.0,330.0,2.0,C ,0.0
1094,jak-pus,23-07-2022,26,32.8,28.9,75.0,0,4,6.0,310.0,1.0,C ,6.0
1095,jak-pus,23-07-2023,26,33.6,29.0,68.0,0,6,4.0,320.0,1.0,C ,0.0
1096,jak-pus,23-07-2024,26.6,32.6,28.9,66,0,6.6,5.0,320.0,2.0,C,5.0
1097,jak-pus,23-08-2021,25.6,31.8,28.8,77.0,-,3.4,6.0,340.0,1.0,C ,0.0
1098,jak-pus,23-08-2022,26.2,34.8,29.6,73,0,1.2,6.0,120.0,1.0,C ,4.0
1099,jak-pus,23-08-2023,26.2,32.6,29.0,68.0,0,4.5,5.0,320.0,2.0,C ,1.0
1100,jak-pus,23-08-2024,26.6,32.0,28.8,76.0,0.0,6.0,4.0,280.0,1.0,C,5.0
1101,jak-pus,23-09-2021,27.0,33.8,29.7,69.0,0,8,6.0,100.0,2.0,C ,4.0
1102,jak-pus,23-09-2022,-,31.8,27.8,81.0,21.4,0.0,6.0,320.0,1.0,C ,3.0
1103,jak-pus,23-09-2023,26.4,32.6,28.9,66.0,0,8.0,4.0,310.0,1.0,C ,1.0
1104,jak-pus,23-09-2024,26.0,33.4,29.9,76.0,0.0,3.6,3.0,120.0,1.0,C,1.0
1105,jak-pus,23-10-2021,26.4,32.8,29.3,72.0,-,3.5,5.0,310.0,1.0,C ,1.0
1106,jak-pus,23-10-2022,25.6,32.8,28.7,76.0,34.8,6.5,4.0,310.0,2.0,C ,2.0
1107,jak-pus,23-10-2023,24,34.0,27.0,78.0,0,8.0,6.0,280.0,2.0,C ,2.0
1108,jak-pus,23-10-2024,28.0,34.2,30.4,69.0,0.0,8.0,4.0,160.0,1.0,C,2.0
1109,jak-pus,23-11-2021,25.0,32.4,27.9,76.0,8888,3.0,8.0,290.0,4.0,W ,1.0
1110,jak-pus,23-11-2022,25.0,33.4,28.8,71.0,-,7.7,9.0,320.0,2.0,C ,2.0
1111,jak-pus,23-11-2023,27.4,32.2,29.2,78.0,3.1,3,6.0,320.0,1.0,C ,2.0
1112,jak-pus,23-11-2024,26.6,34.4,29.0,77.0,0.0,5.5,3.0,270.0,1.0,C,2.0
1113,jak-pus,23-12-2021,25.6,31.6,26.7,85.0,0,4.7,3.0,310.0,1.0,C ,4.0
1114,jak-pus,23-12-2022,24.6,30.0,27.2,82.0,38.5,0.4,5.0,310.0,2.0,C ,4.0
1115,jak-pus,23-12-2023,26.0,33.8,31.0,65.0,-,1.8,4.0,280.0,1.0,C ,2.0
1116,jak-pus,23-12-2024,26.0,30.0,26.9,93.0,43.8,2.5,4.0,300.0,1.0,C,1.0
1117,jak-pus,24-01-2021,24,27.6,25.1,94.0,16.5,1.4,3.0,290.0,1.0,C ,0.0
1118,jak-pus,24-01-2022,26.2,34.4,29.6,72.0,0,6.0,7.0,315.0,2.0,C ,6.0
1119,jak-pus,24-01-2023,26,34.0,29.1,71.0,-,3.2,7.0,320.0,2.0,C ,9.0
1120,jak-pus,24-01-2024,26.0,33.6,30.2,67.0,-,2.7,6.0,260.0,2.0,C ,6.0
1121,jak-pus,24-02-2021,24,32.4,27.3,77.0,0.3,5.4,8.0,300.0,2.0,C ,2.0
1122,jak-pus,24-02-2022,24.4,33.2,28.6,67.0,17.8,0.6,7.0,270.0,2.0,W ,4.0
1123,jak-pus,24-02-2023,24.4,29.8,25.8,94.0,76.9,3.6,4.0,290.0,1.0,C ,1.0
1124,jak-pus,24-02-2024,27.4,31.6,28.9,80.0,-,2.4,9.0,330.0,3.0,C ,9.0
1125,jak-pus,24-03-2021,26.4,33.2,28.9,72.0,-,8.0,6.0,270.0,3.0,W ,3.0
1126,jak-pus,24-03-2022,25.4,33.0,28.3,78.0,5.3,1.8,8.0,330.0,1.0,C ,7.0
1127,jak-pus,24-03-2023,27.2,32.0,29.3,78.0,0,7,7.0,317.0,1.0,C ,7.0
1128,jak-pus,24-03-2024,26,33.4,29.9,77.0,-,9.9,3.0,300.0,1.0,C ,21.0
1129,jak-pus,24-04-2021,25.4,32.6,28.5,74.0,10.5,7.0,7.0,290.0,2.0,C ,1.0
1130,jak-pus,24-04-2022,25.0,33.0,28.9,78.0,5,5.8,6.0,340.0,1.0,C ,6.0
1131,jak-pus,24-04-2023,27.0,34.2,29.5,79,3.6,7.0,5.0,320.0,1.0,C ,4.0
1132,jak-pus,24-04-2024,27.4,34.4,30.0,78.0,-,3.5,6.0,350.0,1.0,C ,36.0
1133,jak-pus,24-05-2021,26.6,32.6,29.5,77.0,-,-,5.0,300.0,1.0,C ,2.0
1134,jak-pus,24-05-2022,26.6,32.8,29.7,72.0,0,5.0,6.0,90.0,2.0,C ,15.0
1135,jak-pus,24-05-2023,27,33.4,29.4,73.0,-,4.2,3.0,290.0,1.0,C ,6.0
1136,jak-pus,24-05-2024,26,33.4,29.3,78.0,8888,0.0,3.0,360.0,1.0,C ,17.0
1137,jak-pus,24-06-2021,25,30.2,27.3,81.0,-,0,5.0,320.0,1.0,C ,1.0
1138,jak-pus,24-06-2022,26.4,31.4,28.0,80.0,0,2.5,5.0,340.0,1.0,C ,13.0
1139,jak-pus,24-06-2023,26.8,32.0,28.6,79.0,0,3.6,3.0,320.0,1.0,C ,3.0
1140,jak-pus,24-06-2024,26.4,33.4,29.9,72.0,-,7.0,4.0,70.0,1.0,C ,1.0
1141,jak-pus,24-07-2021,25.4,31.0,27.8,81.0,2.5,1.8,4.0,350.0,1.0,C ,0.0
1142,jak-pus,24-07-2022,26.4,32.6,28.8,77.0,-,6,7.0,300.0,2.0,C ,3.0
1143,jak-pus,24-07-2023,-,32.0,28.8,76.0,0,6.8,5.0,316.0,1.0,C ,2.0
1144,jak-pus,24-07-2024,26.8,32.6,29,70,0,6.4,4.0,300.0,1.0,C,5.0
1145,jak-pus,24-08-2021,26.8,32.2,29.1,72.0,-,6.5,8.0,330.0,2.0,C ,0.0
1146,jak-pus,24-08-2022,27.0,32.4,29.1,74,0,7.5,6.0,320.0,1.0,C ,10.0
1147,jak-pus,24-08-2023,26,33.6,29.2,70.0,0,5.5,3.0,130.0,1.0,C ,2.0
1148,jak-pus,24-08-2024,26.4,32.6,28.5,73.0,0.0,6.0,5.0,360.0,1.0,C,3.0
1149,jak-pus,24-09-2021,25.6,34.0,29.9,69.0,-,6.9,4.0,60.0,2.0,E ,0.0
1150,jak-pus,24-09-2022,25.8,33.6,29.3,72.0,0,4.0,4.0,70.0,1.0,C ,2.0
1151,jak-pus,24-09-2023,26.6,32.2,28.7,72.0,0,3.6,6.0,310.0,1.0,C ,1.0
1152,jak-pus,24-09-2024,26.4,33.4,28.0,82.0,0.0,4.5,5.0,150.0,1.0,C,0.0
1153,jak-pus,24-10-2021,27,33.2,30.0,73.0,0,3.6,4.0,330.0,1.0,C ,4.0
1154,jak-pus,24-10-2022,25.6,34.0,29.1,69.0,-,7.0,8.0,320.0,3.0,NW,5.0
1155,jak-pus,24-10-2023,26,33.0,29.4,72.0,-,8.0,5.0,340.0,1.0,C ,2.0
1156,jak-pus,24-10-2024,26.0,33.6,29.4,74.0,46.6,6.6,3.0,310.0,1.0,C,2.0
1157,jak-pus,24-11-2021,25.6,33.8,29.3,62.0,8888,2.6,4.0,320.0,2.0,W ,0.0
1158,jak-pus,24-11-2022,26.2,31,28.6,76.0,2.7,5.5,4.0,316.0,1.0,C ,5.0
1159,jak-pus,24-11-2023,26.8,32.8,28.6,82.0,0,0,5.0,330.0,1.0,C ,0.0
1160,jak-pus,24-11-2024,26.4,35.2,29.6,73.0,0.0,2.4,5.0,310.0,1.0,C,4.0
1161,jak-pus,24-12-2021,24.6,32.6,28.1,80.0,19.7,2.0,5.0,320.0,1.0,C ,5.0
1162,jak-pus,24-12-2022,24.8,30.0,27.4,85.0,2.8,0.0,7.0,320.0,2.0,C ,9.0
1163,jak-pus,24-12-2023,28.0,33.6,30.6,70.0,0,6.6,4.0,300.0,1.0,C ,1.0
1164,jak-pus,24-12-2024,24.4,31.4,28.0,79.0,17.0,0.0,3.0,330.0,1.0,C,2.0
